,test,sample size,dimension,N_iters,kernel,kernel_bandwith,max conditioning number,num_permutations,percent of rejections
0,FH-G,50,25,100,default,,100000.0,500,0.94
1,FH-G,50,50,100,default,,100000.0,500,0.91
2,FH-G,50,250,100,default,,100000.0,500,0.5
3,FH-G,50,500,100,default,,100000.0,500,0.3
4,FH-G,50,1000,100,default,,100000.0,500,0.24
5,FH-G,50,1500,100,default,,100000.0,500,0.14
6,FH-G,100,25,100,default,,100000.0,500,1.0
7,FH-G,100,50,100,default,,100000.0,500,1.0
8,FH-G,100,250,100,default,,100000.0,500,0.95
9,FH-G,100,500,100,default,,100000.0,500,0.75
10,FH-G,100,1000,100,default,,100000.0,500,0.63
11,FH-G,100,1500,100,default,,100000.0,500,0.39
12,FH-C,50,25,100,default,,100000.0,500,0.67
13,FH-C,50,50,100,default,,100000.0,500,0.7
14,FH-C,50,250,100,default,,100000.0,500,0.33
15,FH-C,50,500,100,default,,100000.0,500,0.25
16,FH-C,50,1000,100,default,,100000.0,500,0.25
17,FH-C,50,1500,100,default,,100000.0,500,0.14
18,FH-C,100,25,100,default,,100000.0,500,0.99
19,FH-C,100,50,100,default,,100000.0,500,0.96
20,FH-C,100,250,100,default,,100000.0,500,0.75
21,FH-C,100,500,100,default,,100000.0,500,0.59
22,FH-C,100,1000,100,default,,100000.0,500,0.53
23,FH-C,100,1500,100,default,,100000.0,500,0.3
24,MMD,50,25,100,default,,100000.0,500,0.98
25,MMD,50,50,100,default,,100000.0,500,0.97
26,MMD,50,250,100,default,,100000.0,500,0.57
27,MMD,50,500,100,default,,100000.0,500,0.38
28,MMD,50,1000,100,default,,100000.0,500,0.25
29,MMD,50,1500,100,default,,100000.0,500,0.18
30,MMD,100,25,100,default,,100000.0,500,1.0
31,MMD,100,50,100,default,,100000.0,500,1.0
32,MMD,100,250,100,default,,100000.0,500,0.98
33,MMD,100,500,100,default,,100000.0,500,0.8
34,MMD,100,1000,100,default,,100000.0,500,0.68
35,MMD,100,1500,100,default,,100000.0,500,0.47
36,KNN,50,25,100,default,,100000.0,500,0.32
37,KNN,50,50,100,default,,100000.0,500,0.27
38,KNN,50,250,100,default,,100000.0,500,0.07
39,KNN,50,500,100,default,,100000.0,500,0.08
40,KNN,50,1000,100,default,,100000.0,500,0.08
41,KNN,50,1500,100,default,,100000.0,500,0.06
42,KNN,100,25,100,default,,100000.0,500,0.71
43,KNN,100,50,100,default,,100000.0,500,0.55
44,KNN,100,250,100,default,,100000.0,500,0.25
45,KNN,100,500,100,default,,100000.0,500,0.13
46,KNN,100,1000,100,default,,100000.0,500,0.08
47,KNN,100,1500,100,default,,100000.0,500,0.06
48,FR,50,25,100,default,,100000.0,500,0.39
49,FR,50,50,100,default,,100000.0,500,0.33
50,FR,50,250,100,default,,100000.0,500,0.06
51,FR,50,500,100,default,,100000.0,500,0.08
52,FR,50,1000,100,default,,100000.0,500,0.15
53,FR,50,1500,100,default,,100000.0,500,0.07
54,FR,100,25,100,default,,100000.0,500,0.77
55,FR,100,50,100,default,,100000.0,500,0.56
56,FR,100,250,100,default,,100000.0,500,0.23
57,FR,100,500,100,default,,100000.0,500,0.16
58,FR,100,1000,100,default,,100000.0,500,0.1
59,FR,100,1500,100,default,,100000.0,500,0.06
60,HT,50,25,100,default,,100000.0,500,0.84
61,HT,50,50,100,default,,100000.0,500,0.76
62,HT,50,250,100,default,,100000.0,500,0.28
63,HT,50,500,100,default,,100000.0,500,0.26
64,HT,50,1000,100,default,,100000.0,500,0.15
65,HT,50,1500,100,default,,100000.0,500,0.09
66,HT,100,25,100,default,,100000.0,500,0.99
67,HT,100,50,100,default,,100000.0,500,0.95
68,HT,100,250,100,default,,100000.0,500,0.54
69,HT,100,500,100,default,,100000.0,500,0.38
70,HT,100,1000,100,default,,100000.0,500,0.28
71,HT,100,1500,100,default,,100000.0,500,0.18
