,test,sample size,dimension,N_iters,kernel,kernel_bandwith,max conditioning number,num_permutations,percent of rejections
0,FH-G,50,25,100,default,,100000.0,500,0.96
1,FH-G,50,50,100,default,,100000.0,500,0.9
2,FH-G,50,250,100,default,,100000.0,500,0.55
3,FH-G,50,500,100,default,,100000.0,500,0.26
4,FH-G,50,1000,100,default,,100000.0,500,0.18
5,FH-G,50,1500,100,default,,100000.0,500,0.12
6,FH-G,100,25,100,default,,100000.0,500,1.0
7,FH-G,100,50,100,default,,100000.0,500,1.0
8,FH-G,100,250,100,default,,100000.0,500,0.94
9,FH-G,100,500,100,default,,100000.0,500,0.78
10,FH-G,100,1000,100,default,,100000.0,500,0.47
11,FH-G,100,1500,100,default,,100000.0,500,0.36
12,FH-C,50,25,100,default,,100000.0,500,0.68
13,FH-C,50,50,100,default,,100000.0,500,0.63
14,FH-C,50,250,100,default,,100000.0,500,0.48
15,FH-C,50,500,100,default,,100000.0,500,0.28
16,FH-C,50,1000,100,default,,100000.0,500,0.18
17,FH-C,50,1500,100,default,,100000.0,500,0.1
18,FH-C,100,25,100,default,,100000.0,500,0.99
19,FH-C,100,50,100,default,,100000.0,500,0.9
20,FH-C,100,250,100,default,,100000.0,500,0.79
21,FH-C,100,500,100,default,,100000.0,500,0.66
22,FH-C,100,1000,100,default,,100000.0,500,0.46
23,FH-C,100,1500,100,default,,100000.0,500,0.32
24,MMD,50,25,100,default,,100000.0,500,1.0
25,MMD,50,50,100,default,,100000.0,500,0.98
26,MMD,50,250,100,default,,100000.0,500,0.66
27,MMD,50,500,100,default,,100000.0,500,0.37
28,MMD,50,1000,100,default,,100000.0,500,0.25
29,MMD,50,1500,100,default,,100000.0,500,0.17
30,MMD,100,25,100,default,,100000.0,500,1.0
31,MMD,100,50,100,default,,100000.0,500,1.0
32,MMD,100,250,100,default,,100000.0,500,0.97
33,MMD,100,500,100,default,,100000.0,500,0.79
34,MMD,100,1000,100,default,,100000.0,500,0.6
35,MMD,100,1500,100,default,,100000.0,500,0.42
36,KNN,50,25,100,default,,100000.0,500,0.33
37,KNN,50,50,100,default,,100000.0,500,0.3
38,KNN,50,250,100,default,,100000.0,500,0.05
39,KNN,50,500,100,default,,100000.0,500,0.08
40,KNN,50,1000,100,default,,100000.0,500,0.06
41,KNN,50,1500,100,default,,100000.0,500,0.06
42,KNN,100,25,100,default,,100000.0,500,0.63
43,KNN,100,50,100,default,,100000.0,500,0.54
44,KNN,100,250,100,default,,100000.0,500,0.24
45,KNN,100,500,100,default,,100000.0,500,0.11
46,KNN,100,1000,100,default,,100000.0,500,0.11
47,KNN,100,1500,100,default,,100000.0,500,0.1
48,FR,50,25,100,default,,100000.0,500,0.4
49,FR,50,50,100,default,,100000.0,500,0.31
50,FR,50,250,100,default,,100000.0,500,0.09
51,FR,50,500,100,default,,100000.0,500,0.06
52,FR,50,1000,100,default,,100000.0,500,0.09
53,FR,50,1500,100,default,,100000.0,500,0.06
54,FR,100,25,100,default,,100000.0,500,0.71
55,FR,100,50,100,default,,100000.0,500,0.59
56,FR,100,250,100,default,,100000.0,500,0.23
57,FR,100,500,100,default,,100000.0,500,0.12
58,FR,100,1000,100,default,,100000.0,500,0.14
59,FR,100,1500,100,default,,100000.0,500,0.06
60,HT,50,25,100,default,,100000.0,500,0.9
61,HT,50,50,100,default,,100000.0,500,0.75
62,HT,50,250,100,default,,100000.0,500,0.33
63,HT,50,500,100,default,,100000.0,500,0.19
64,HT,50,1000,100,default,,100000.0,500,0.13
65,HT,50,1500,100,default,,100000.0,500,0.14
66,HT,100,25,100,default,,100000.0,500,0.99
67,HT,100,50,100,default,,100000.0,500,0.95
68,HT,100,250,100,default,,100000.0,500,0.62
69,HT,100,500,100,default,,100000.0,500,0.43
70,HT,100,1000,100,default,,100000.0,500,0.27
71,HT,100,1500,100,default,,100000.0,500,0.2
