,test,sample size,dimension,N_iters,kernel,kernel_bandwith,max conditioning number,num_permutations,percent of rejections
0,FH,5,25,100,default,,100000.0,50,0.21
1,FH,5,50,100,default,,100000.0,50,0.19
2,FH,10,25,100,default,,100000.0,50,0.74
3,FH,10,50,100,default,,100000.0,50,0.76
4,FH,10,250,100,default,,100000.0,50,0.38
5,MMD,5,25,100,default,,100000.0,50,0.2
6,MMD,5,50,100,default,,100000.0,50,0.12
7,MMD,10,25,100,default,,100000.0,50,0.53
8,MMD,10,50,100,default,,100000.0,50,0.21
9,MMD,10,250,100,default,,100000.0,50,0.12
10,KNN,5,25,100,default,,100000.0,50,0.05
11,KNN,5,50,100,default,,100000.0,50,0.11
12,KNN,10,25,100,default,,100000.0,50,0.09
13,KNN,10,50,100,default,,100000.0,50,0.13
14,KNN,10,250,100,default,,100000.0,50,0.09
15,FR,5,25,100,default,,100000.0,50,0.02
16,FR,5,50,100,default,,100000.0,50,0.05
17,FR,10,25,100,default,,100000.0,50,0.03
18,FR,10,50,100,default,,100000.0,50,0.09
19,FR,10,250,100,default,,100000.0,50,0.05
20,HT,5,25,100,default,,100000.0,50,0.0
21,HT,5,50,100,default,,100000.0,50,0.0
22,HT,10,25,100,default,,100000.0,50,0.56
23,HT,10,50,100,default,,100000.0,50,0.35
24,HT,10,250,100,default,,100000.0,50,0.15
